"Date","Value"
"06/08/1993",1074.58
"06/09/1993",1065.19
"06/10/1993",1044.44
"06/11/1993",1047
"06/14/1993",1000.43
"06/15/1993",1001.61
"06/16/1993",1004.24
"06/17/1993",998
"06/18/1993",1005.98
"06/21/1993",977.61
"06/22/1993",981.13
"06/23/1993",986.02
"06/24/1993",980.17
"06/25/1993",1006.64
"06/28/1993",1002.42
"06/29/1993",1028.44
"06/30/1993",1007.05
"07/01/1993",997.53
"07/02/1993",986.98
"07/05/1993",952.31
"07/06/1993",897.64
"07/07/1993",903.79
"07/08/1993",896.16
"07/09/1993",868.57
"07/12/1993",845.52
"07/13/1993",870.05
"07/14/1993",836.39
"07/15/1993",838.7
"07/16/1993",846.87
"07/19/1993",836.98
"07/20/1993",808.21
"07/21/1993",811.74
"07/22/1993",815.53
"07/23/1993",813.54
"07/26/1993",787.81
"07/27/1993",791.62
"07/28/1993",798.33
"07/29/1993",806.67
"07/30/1993",881.07
"08/02/1993",843.27
"08/03/1993",832.72
"08/04/1993",850.54
"08/05/1993",849.3
"08/06/1993",855.52
"08/09/1993",885.27
"08/10/1993",862.08
"08/11/1993",883.02
"08/12/1993",917.04
"08/13/1993",947.26
"08/16/1993",1023.87
"08/17/1993",974.11
"08/18/1993",947.93
"08/19/1993",968.51
"08/20/1993",946.54
"08/23/1993",893.23
"08/24/1993",894.44
"08/25/1993",911.4
"08/26/1993",903.91
"08/27/1993",894.59
"08/30/1993",899.27
"08/31/1993",895.68
"09/01/1993",893.97
"09/02/1993",901.39
"09/03/1993",922.69
"09/06/1993",947.53
"09/07/1993",909.04
"09/08/1993",909.13
"09/09/1993",901.66
"09/10/1993",903.56
"09/13/1993",879.24
"09/14/1993",876.62
"09/15/1993",880.78
"09/16/1993",875.08
"09/17/1993",881.41
"09/20/1993",875
"09/21/1993",890.23
"09/22/1993",881.24
"09/23/1993",884.02
"09/24/1993",875.81
"09/27/1993",880.98
"09/28/1993",898.15
"09/29/1993",886.12
"09/30/1993",890.27
"10/01/1993",890.27
"10/04/1993",892.55
"10/05/1993",885.86
"10/06/1993",885.04
"10/07/1993",887.62
"10/08/1993",874.76
"10/11/1993",868.38
"10/12/1993",871.42
"10/13/1993",859.7
"10/14/1993",855.04
"10/15/1993",856.92
"10/18/1993",835.25
"10/19/1993",839.6
"10/20/1993",843.85
"10/21/1993",832.25
"10/22/1993",818.81
"10/25/1993",784.97
"10/26/1993",783.23
"10/27/1993",778.38
"10/28/1993",824.66
"10/29/1993",814.82
"11/01/1993",816.71
"11/02/1993",812.67
"11/03/1993",805.71
"11/04/1993",804.26
"11/05/1993",814.39
"11/08/1993",836.99
"11/09/1993",846.15
"11/10/1993",833.17
"11/11/1993",848.27
"11/12/1993",865.97
"11/15/1993",890.46
"11/16/1993",880.33
"11/17/1993",887.65
"11/18/1993",903.07
"11/19/1993",924.67
"11/22/1993",949.77
"11/23/1993",957.95
"11/24/1993",953.23
"11/25/1993",986.69
"11/26/1993",965.39
"11/29/1993",972.96
"11/30/1993",984.93
"12/01/1993",974.8
"12/02/1993",972.8
"12/03/1993",980.67
"12/06/1993",995.72
"12/07/1993",1022.34
"12/08/1993",1009.67
"12/09/1993",984.9
"12/10/1993",978.57
"12/13/1993",950.77
"12/14/1993",925.2
"12/15/1993",940.61
"12/16/1993",908.08
"12/17/1993",901.7
"12/20/1993",783.79
"12/21/1993",840.34
"12/22/1993",821.19
"12/23/1993",833.77
"12/24/1993",834.39
"12/27/1993",839.9
"12/28/1993",839.57
"12/29/1993",821.16
"12/30/1993",826.23
"12/31/1993",833.8
"01/03/1994",833.9
"01/04/1994",832.69
"01/05/1994",846.98
"01/06/1994",869.33
"01/07/1994",879.64
"01/10/1994",900.3
"01/11/1994",891.79
"01/12/1994",888.04
"01/13/1994",897.46
"01/14/1994",849.23
"01/17/1994",859.28
"01/18/1994",835.06
"01/19/1994",807.5
"01/20/1994",802.61
"01/21/1994",812.88
"01/24/1994",839.2
"01/25/1994",815.89
"01/26/1994",812.41
"01/27/1994",818.6
"01/28/1994",799.26
"01/31/1994",770.25
"02/01/1994",755.15
"02/02/1994",772.2
"02/03/1994",780.17
"02/04/1994",797.86
"02/07/1994",797.86
"02/08/1994",797.86
"02/09/1994",797.86
"02/10/1994",797.86
"02/11/1994",797.86
"02/14/1994",779.91
"02/15/1994",772.76
"02/16/1994",776.1
"02/17/1994",768.57
"02/18/1994",769.18
"02/21/1994",754.41
"02/22/1994",768.17
"02/23/1994",759.71
"02/24/1994",758.84
"02/25/1994",787.42
"02/28/1994",770.98
"03/01/1994",757.29
"03/02/1994",742.06
"03/03/1994",734.45
"03/04/1994",726.3
"03/07/1994",718.4
"03/08/1994",711.27
"03/09/1994",716.11
"03/10/1994",698.89
"03/11/1994",717.38
"03/14/1994",788.42
"03/15/1994",772.76
