"Date","Value"
"07/31/1952",253.21
"08/01/1952",253.74
"08/04/1952",256.98
"08/05/1952",255.4
"08/06/1952",258.37
"08/07/1952",258.73
"08/08/1952",261.64
"08/11/1952",262.57
"08/12/1952",262.63
"08/13/1952",260.89
"08/14/1952",259.7
"08/15/1952",259.67
"08/18/1952",260.07
"08/19/1952",258.85
"08/20/1952",258.31
"08/21/1952",260.04
"08/22/1952",258.41
"08/25/1952",250.48
"08/26/1952",251.65
"08/27/1952",252.92
"08/28/1952",256.91
"08/29/1952",254.02
"09/01/1952",254.38
"09/02/1952",255.85
"09/03/1952",255.99
"09/04/1952",255.88
"09/05/1952",257.84
"09/08/1952",255.97
"09/09/1952",256.7
"09/10/1952",256.46
"09/11/1952",256.22
"09/12/1952",258.35
"09/15/1952",258.6
"09/16/1952",259.19
"09/17/1952",258.74
"09/18/1952",260.17
"09/19/1952",260.12
"09/22/1952",263.63
"09/24/1952",260.96
"09/25/1952",260.03
"09/26/1952",264.47
"09/29/1952",265.97
"09/30/1952",268.9
"10/01/1952",271.49
"10/02/1952",271.91
"10/03/1952",270.33
"10/06/1952",275.7
"10/07/1952",280.33
"10/08/1952",283.29
"10/09/1952",287.58
"10/10/1952",287.66
"10/13/1952",289.99
"10/14/1952",288.41
"10/15/1952",294.29
"10/16/1952",297.54
"10/17/1952",302.73
"10/20/1952",305.73
"10/21/1952",301.76
"10/22/1952",307.45
"10/23/1952",311.14
"10/24/1952",313.21
"10/27/1952",321.39
"10/28/1952",318.11
"10/29/1952",320.2
"10/30/1952",317.61
"10/31/1952",313.23
"11/04/1952",321.23
"11/05/1952",323.21
"11/06/1952",321.6
"11/07/1952",322.8
"11/10/1952",326.48
"11/11/1952",329.42
"11/12/1952",334.54
"11/13/1952",333.23
"11/14/1952",332.82
"11/17/1952",333.48
"11/18/1952",335.52
"11/19/1952",341.19
"11/20/1952",344.76
"11/21/1952",349.11
"11/24/1952",352.09
"11/25/1952",349.8
"11/26/1952",343.16
"11/27/1952",350.06
"11/28/1952",351.45
"12/01/1952",348.95
"12/02/1952",347.19
"12/03/1952",343.72
"12/04/1952",340.33
"12/05/1952",343.6
"12/08/1952",352.68
"12/09/1952",353.81
"12/10/1952",355.78
"12/11/1952",358.13
"12/12/1952",363.29
"12/15/1952",370.55
"12/16/1952",363.81
"12/17/1952",364.85
"12/18/1952",363.77
"12/19/1952",362.05
"12/22/1952",356.37
"12/23/1952",354.31
"12/24/1952",355.28
"12/25/1952",363.52
"12/26/1952",363.91
"01/05/1953",364.89
"01/06/1953",367.38
"01/07/1953",369.66
"01/08/1953",378.84
"01/09/1953",379.23
"01/12/1953",392.34
"01/13/1953",400.95
"01/14/1953",405.74
"01/16/1953",410.28
"01/19/1953",424.96
"01/20/1953",421.92
"01/21/1953",423.77
"01/22/1953",429.66
"01/23/1953",439.57
"01/26/1953",445.38
"01/27/1953",435.28
"01/28/1953",439.87
"01/29/1953",446.59
"01/30/1953",452.04
"02/02/1953",455.97
"02/03/1953",467.92
"02/04/1953",474.43
"02/05/1953",471.74
"02/06/1953",466.43
"02/10/1953",461.88
"02/11/1953",443.13
"02/12/1953",425.92
"02/13/1953",409.42
"02/16/1953",426.59
"02/17/1953",433.86
"02/18/1953",426.4
"02/19/1953",418.2
"02/20/1953",421.12
"02/23/1953",426
"02/24/1953",419.11
"02/25/1953",415.49
"02/26/1953",411.06
"02/27/1953",400.11
"03/02/1953",393.14
"03/03/1953",384.95
"03/04/1953",378.22
"03/05/1953",340.41
"03/06/1953",361.88
"03/09/1953",374.14
"03/10/1953",375.05
"03/11/1953",371.36
"03/12/1953",367.44
"03/13/1953",369.47
"03/16/1953",355.29
"03/17/1953",355.5
"03/18/1953",357.78
"03/19/1953",365.41
"03/20/1953",370.14
"03/23/1953",366.82
"03/24/1953",361
"03/25/1953",352.35
"03/26/1953",350.33
"03/27/1953",348.43
"03/30/1953",318.96
"03/31/1953",307.05
"04/01/1953",295.18
"04/02/1953",304.02
"04/03/1953",314.52
"04/06/1953",317.6
"04/07/1953",315.5
"04/08/1953",313.87
"04/09/1953",320.3
"04/10/1953",318.33
"04/13/1953",316.45
"04/14/1953",320.04
"04/15/1953",333.65
"04/16/1953",355.03
"04/17/1953",349.85
"04/20/1953",345.12
"04/21/1953",339.66
"04/22/1953",335.97
"04/23/1953",335.72
"04/24/1953",334.89
"04/27/1953",338.25
"04/28/1953",342.19
"04/30/1953",339.37
"05/01/1953",345.29
"05/04/1953",355.94
"05/06/1953",366.69
"05/07/1953",365.49
"05/08/1953",364.13
"05/11/1953",359.56
"05/12/1953",361.7
"05/13/1953",360.08
"05/14/1953",359.62
"05/15/1953",357.51
"05/18/1953",349.43
"05/19/1953",349.53
"05/20/1953",350.88
"05/21/1953",350.15
"05/22/1953",348.8
"05/25/1953",345.46
"05/26/1953",337.7
"05/27/1953",335.63
"05/28/1953",335.05
"05/29/1953",333.59
"06/01/1953",329.34
"06/02/1953",323.64
"06/03/1953",321.79
"06/04/1953",327.99
"06/05/1953",324.15
"06/08/1953",335.34
"06/09/1953",338.92
"06/10/1953",341.1
"06/11/1953",343.36
"06/12/1953",347.86
"06/15/1953",350.35
"06/16/1953",345.36
"06/17/1953",343.59
"06/18/1953",344.3
"06/19/1953",346.79
"06/22/1953",348.78
"06/23/1953",345.59
"06/24/1953",344.8
"06/25/1953",341.48
"06/26/1953",340.05
"06/29/1953",344.41
"06/30/1953",346.27
"07/01/1953",347.76
"07/02/1953",349.2
"07/03/1953",348.2
"07/06/1953",346.87
"07/07/1953",345.21
"07/08/1953",345.57
"07/09/1953",348.08
"07/10/1953",348.64
"07/13/1953",355.02
"07/14/1953",356.75
"07/15/1953",364.07
"07/16/1953",365.46
"07/17/1953",361.83
"07/20/1953",360.41
"07/21/1953",359.14
"07/22/1953",356.87
"07/23/1953",359.45
"07/24/1953",361.39
"07/27/1953",367.1
"07/28/1953",371.46
"07/29/1953",380.6
"07/30/1953",381.32
"07/31/1953",386.13
"08/03/1953",397.08
"08/04/1953",393.97
"08/05/1953",400.31
"08/06/1953",401.07
"08/07/1953",400.88
"08/10/1953",390.44
"08/11/1953",390.96
"08/12/1953",397.19
"08/13/1953",394.23
"08/14/1953",391.71
"08/17/1953",393.58
"08/18/1953",397.13
"08/19/1953",404.81
"08/20/1953",405.57
"08/21/1953",403.89
"08/24/1953",416.05
"08/25/1953",412.4
"08/26/1953",415.15
"08/27/1953",413.14
"08/28/1953",415.9
"08/31/1953",409.47
"09/01/1953",406.94
"09/02/1953",414.42
"09/03/1953",418.05
"09/04/1953",425.58
"09/07/1953",433.38
"09/08/1953",435.23
"09/09/1953",431.81
"09/10/1953",433.92
"09/11/1953",436.99
"09/14/1953",432.41
"09/15/1953",429.98
"09/16/1953",416.65
"09/17/1953",420.48
"09/18/1953",420.99
"09/21/1953",426.68
"09/22/1953",428.97
"09/24/1953",432.92
"09/25/1953",429.5
"09/28/1953",442.02
"09/29/1953",448.77
"09/30/1953",450.87
"10/01/1953",448.75
"10/02/1953",449.01
"10/05/1953",442.54
"10/06/1953",444.09
"10/07/1953",442.16
"10/08/1953",439.03
"10/09/1953",442.49
"10/12/1953",440.19
"10/13/1953",439.79
"10/14/1953",442.05
"10/15/1953",439.95
"10/16/1953",432.54
"10/19/1953",429.04
"10/20/1953",421.12
"10/21/1953",424.93
"10/22/1953",429.02
"10/23/1953",431.2
"10/26/1953",424.49
"10/27/1953",424.33
"10/28/1953",429.13
"10/29/1953",427.54
"10/30/1953",427.68
"11/02/1953",440.19
"11/04/1953",438.98
"11/05/1953",436.61
"11/06/1953",433.26
"11/09/1953",429.57
"11/10/1953",429.17
"11/11/1953",428.74
"11/12/1953",432.25
"11/13/1953",432.05
"11/16/1953",421.98
"11/17/1953",423.36
"11/18/1953",418.26
"11/19/1953",419.07
"11/20/1953",418.85
"11/24/1953",414.12
"11/25/1953",407.44
"11/26/1953",414.49
"11/27/1953",420.39
"11/30/1953",423.06
"12/01/1953",420.91
"12/02/1953",421.74
"12/03/1953",420.35
"12/04/1953",420.14
"12/07/1953",415.66
"12/08/1953",415.86
"12/09/1953",417.83
"12/10/1953",417.55
"12/11/1953",417.72
"12/14/1953",420.65
"12/15/1953",417.68
"12/16/1953",415.44
"12/17/1953",410.94
"12/18/1953",407.9
"12/21/1953",402.15
"12/22/1953",403
"12/23/1953",405.23
"12/24/1953",402.98
"12/25/1953",397.18
"12/28/1953",377.95
"01/04/1954",362.88
"01/05/1954",363.24
"01/06/1954",363.82
"01/07/1954",366.31
