Date,Value
2015-08-28,5513671
2015-08-31,4700242
2015-09-01,5454784
2015-09-02,4629168
2015-09-03,4194771
2015-09-04,3689166
2015-09-08,3138227
2015-09-09,3390796
2015-09-10,2709024
2015-09-11,2350841
2015-09-14,2890851
2015-09-15,2933462
2015-09-16,4417080
2015-09-17,3585812
2015-09-18,3763059
2015-09-21,6120153
2015-09-22,3664361
2015-09-23,2600784
2015-09-24,3448191
2015-09-25,3773391
2015-09-28,4901067
2015-09-29,3703153
2015-09-30,4929593
2015-10-01,4572974
2015-10-02,4423976
2015-10-05,3689873
2015-10-06,5235895
2015-10-07,6813965
2015-10-08,6133239
2015-10-09,6158393
2015-10-12,3836312
2015-10-13,5171554
2015-10-14,3104458
2015-10-15,2844240
2015-10-16,4334502
2015-10-19,2507904
2015-10-20,14900084
2015-10-21,4183481
2015-10-22,2825170
2015-10-23,4235460
2015-10-26,3391451
2015-10-27,3519448
2015-10-28,2728592
2015-10-29,1805039
2015-10-30,4438898
2015-11-02,3927959
2015-11-03,8332507
2015-11-04,12726398
2015-11-05,4496841
2015-11-06,2445302
2015-11-09,3850869
2015-11-10,4617004
2015-11-11,3347805
2015-11-12,2915907
2015-11-13,3430340
2015-11-16,2925394
2015-11-17,2148687
2015-11-18,2811907
2015-11-19,2504384
2015-11-20,4400721
2015-11-23,2526209
2015-11-24,2480299
2015-11-25,3990778
2015-11-27,1949360
2015-11-30,2659823
2015-12-01,3733968
2015-12-02,2981475
2015-12-03,2939571
2015-12-04,2573612
2015-12-07,3144234
2015-12-08,2687646
2015-12-09,3057760
2015-12-10,2071697
2015-12-11,3268734
2015-12-14,2831525
2015-12-15,2244423
2015-12-16,5104352
2015-12-17,3298637
2015-12-18,3014177
2015-12-21,1953179
2015-12-22,1961500
2015-12-23,1554979
2015-12-24,710277
2015-12-28,1901303
2015-12-29,2406299
2015-12-30,3697934
2015-12-31,2715048
2016-01-04,6827162
2016-01-05,3186751
2016-01-06,3779142
2016-01-07,3554265
2016-01-08,3628072
2016-01-11,4091438
2016-01-12,3091925
2016-01-13,4126426
2016-01-14,6490738
2016-01-15,5578654
2016-01-19,4038686
2016-01-20,5838632
2016-01-21,3166158
2016-01-22,3124054
2016-01-25,2698746
2016-01-26,4964193
2016-01-27,3617231
2016-01-28,4592772
2016-01-29,2852301
2016-02-01,5297635
2016-02-02,5773633
2016-02-03,7931355
2016-02-04,4385386
2016-02-05,9437619
2016-02-08,9313016
2016-02-09,8651639
2016-02-10,10406519
2016-02-11,14252346
2016-02-12,7235776
2016-02-16,5593820
2016-02-17,5825155
2016-02-18,3887585
2016-02-19,2959388
2016-02-22,5060047
2016-02-23,5984391
2016-02-24,5395604
2016-02-25,5750737
2016-02-26,6065114
2016-02-29,4498995
2016-03-01,6712155
2016-03-02,4862409
2016-03-03,4829016
2016-03-04,6489084
2016-03-07,5337085
2016-03-08,4178710
2016-03-09,3208566
2016-03-10,5192543
2016-03-11,3343076
2016-03-14,4065705
2016-03-15,3180460
2016-03-16,3516702
2016-03-17,3782900
2016-03-18,4711803
2016-03-21,5307834
2016-03-22,4315998
2016-03-23,4948858
2016-03-24,4960898
2016-03-28,3925699
2016-03-29,4014339
2016-03-30,4032991
2016-03-31,8012881
2016-04-01,15997507
2016-04-04,13475357
2016-04-05,9948698
2016-04-06,11705466
2016-04-07,8856159
2016-04-08,7363934
2016-04-11,9161691
2016-04-12,5763207
2016-04-13,4925587
2016-04-14,4132179
2016-04-15,3752365
2016-04-18,4271361
2016-04-19,6357525
2016-04-20,5194043
2016-04-21,2783055
2016-04-22,3786322
2016-04-25,3670356
2016-04-26,3223846
2016-04-27,3205804
2016-04-28,2518996
2016-04-29,5413806
2016-05-02,3843944
2016-05-03,4302232
2016-05-04,8700457
2016-05-05,11254855
2016-05-06,5685258
2016-05-09,4776394
2016-05-10,4070633
2016-05-11,5161884
2016-05-12,3650489
2016-05-13,2822792
2016-05-16,2949403
2016-05-17,2843604
2016-05-18,5617532
2016-05-19,6866316
2016-05-20,9007072
2016-05-23,5102498
2016-05-24,3013842
2016-05-25,3132627
2016-05-26,4072434
2016-05-27,3650271
2016-05-31,2789009
2016-06-01,2982694
2016-06-02,2032831
2016-06-03,2228969
2016-06-06,2249513
2016-06-07,6213570
2016-06-08,5971994
2016-06-09,4492091
2016-06-10,6026617
2016-06-13,4193038
2016-06-14,3580181
2016-06-15,2908521
2016-06-16,2440268
2016-06-17,3112632
2016-06-20,3555483
2016-06-21,4529021
2016-06-22,23742505
2016-06-23,10130744
2016-06-24,7026545
2016-06-27,7220352
2016-06-28,6212447
2016-06-29,5994931
2016-06-30,4843122
2016-07-01,5399949
2016-07-05,5175343
2016-07-06,4919866
2016-07-07,3612031
2016-07-08,4074795
2016-07-11,5429820
2016-07-12,4576181
2016-07-13,3567061
2016-07-14,2675844
2016-07-15,2234246
2016-07-18,3412054
2016-07-19,3115064
2016-07-20,2568504
2016-07-21,4428661
2016-07-22,2579698
2016-07-25,4490693
2016-07-26,3430055
2016-07-27,2889018
2016-07-28,2419065
2016-07-29,3070824
2016-08-01,4016293
2016-08-02,3934446
2016-08-03,3887773
2016-08-04,4147007
2016-08-05,3205214
2016-08-08,2263583
2016-08-09,2207838
2016-08-10,2338300
2016-08-11,1880940
2016-08-12,1813547
2016-08-15,2034327
2016-08-16,2267146
2016-08-17,1787134
2016-08-18,1714473
2016-08-19,1659534
2016-08-22,2065498
2016-08-23,4784416
2016-08-24,2570692
2016-08-25,1762526
2016-08-26,2238997
2016-08-29,3266346
2016-08-30,3168861
2016-08-31,3276556
2016-09-01,7943170
2016-09-02,5977410
2016-09-06,4390583
2016-09-07,3640921
2016-09-08,3377944
2016-09-09,3757007
2016-09-12,3715170
2016-09-13,3589388
2016-09-14,2259237
2016-09-15,3085114
2016-09-16,3107807
2016-09-19,2299504
2016-09-20,2410498
2016-09-21,2633502
2016-09-22,2382908
2016-09-23,2905236
2016-09-26,2394367
2016-09-27,3373193
2016-09-28,2088373
2016-09-29,2727036
2016-09-30,2586279
2016-10-03,5999915
2016-10-04,3541490
2016-10-05,1877533
2016-10-06,4703413
2016-10-07,3493016
2016-10-10,3316310
2016-10-11,2328428
2016-10-12,1970694
2016-10-13,2495412
2016-10-14,4269867
2016-10-17,4554099
2016-10-18,5680472
2016-10-19,6991212
2016-10-20,5072874
2016-10-21,2943401
2016-10-24,2751561
2016-10-25,2445013
2016-10-26,5632864
2016-10-27,13093792
2016-10-28,4280138
2016-10-31,4692284
2016-11-01,7060032
2016-11-02,4253400
2016-11-03,2653034
2016-11-04,5146055
2016-11-07,3870128
2016-11-08,3267588
2016-11-09,8173098
2016-11-10,6750369
2016-11-11,3988521
2016-11-14,6552233
2016-11-15,3902016
2016-11-16,3434446
2016-11-17,4887063
2016-11-18,5210369
2016-11-21,4361039
2016-11-22,5603384
2016-11-23,4891906
2016-11-25,2366104
2016-11-28,4529201
2016-11-29,4439268
2016-11-30,3547119
2016-12-01,5126397
2016-12-02,4042335
2016-12-05,4072237
2016-12-06,3391631
2016-12-07,5461874
2016-12-08,3194146
2016-12-09,2722512
2016-12-12,2438886
2016-12-13,6823901
2016-12-14,4150938
2016-12-15,3219575
2016-12-16,3796887
2016-12-19,3488069
2016-12-20,4689068
2016-12-21,5207642
2016-12-22,3111120
2016-12-23,4670482
2016-12-27,5915730
2016-12-28,3782455
2016-12-29,4044978
2016-12-30,4642631
2017-01-03,5923268
2017-01-04,11213509
2017-01-05,5911716
2017-01-06,5527891
2017-01-09,3979498
2017-01-10,3659968
2017-01-11,3650824
2017-01-12,3790238
2017-01-13,6092975
2017-01-17,4617520
2017-01-18,3768980
2017-01-19,7732292
2017-01-20,4204273
2017-01-23,6262929
2017-01-24,4965461
2017-01-25,5146353
2017-01-26,3152130
2017-01-27,3166336
2017-01-30,3801069
2017-01-31,4116103
2017-02-01,3958838
2017-02-02,2499781
2017-02-03,2186723
2017-02-06,3562512
2017-02-07,4244773
2017-02-08,3933023
2017-02-09,7820247
2017-02-10,3619735
2017-02-13,7029596
2017-02-14,7345239
2017-02-15,4947850
2017-02-16,7077337
2017-02-17,6257141
2017-02-21,5676741
2017-02-22,8754995
2017-02-23,14915281
2017-02-24,8171624
2017-02-27,11460806
2017-02-28,6078159
2017-03-01,4809499
2017-03-02,3351844
2017-03-03,2929234
2017-03-06,3355499
2017-03-07,3459465
2017-03-08,3728657
2017-03-09,3879287
2017-03-10,3066279
2017-03-13,3022624
2017-03-14,7598462
2017-03-15,5330799
2017-03-16,7132167
2017-03-17,6497496
2017-03-20,3614294
2017-03-21,6908569
2017-03-22,4059292
2017-03-23,3320244
2017-03-24,5647264
2017-03-27,6230788
2017-03-28,7987595
2017-03-29,3676165
2017-03-30,4148435
2017-03-31,3294640
2017-04-03,13888619
2017-04-04,10134550
2017-04-05,7880929
2017-04-06,5520588
2017-04-07,4579612
2017-04-10,7664473
2017-04-11,5724573
2017-04-12,6050682
2017-04-13,9284623
2017-04-17,4138744
2017-04-18,3035695
2017-04-19,3898032
2017-04-20,6149353
2017-04-21,4509756
2017-04-24,5083504
2017-04-25,6737708
2017-04-26,4695053
2017-04-27,3468569
2017-04-28,4505487
2017-05-01,8829582
2017-05-02,5382776
2017-05-03,7133358
2017-05-04,14152008
2017-05-05,8177340
2017-05-08,7006472
2017-05-09,9676538
2017-05-10,5741607
2017-05-11,4753827
2017-05-12,4121620
2017-05-15,7621997
2017-05-16,4152492
2017-05-17,6711940
2017-05-18,5653796
2017-05-19,4687581
2017-05-22,4329187
2017-05-23,4318354
2017-05-24,5041691
2017-05-25,5013972
2017-05-26,7802214
2017-05-30,7782932
2017-05-31,9963463
2017-06-01,7607997
2017-06-02,5590254
2017-06-05,6784363
2017-06-06,11086812
2017-06-07,9397954
2017-06-08,9061491
2017-06-09,17261457
2017-06-12,10517680
2017-06-13,11807933
2017-06-14,12818432
2017-06-15,10426463
2017-06-16,6730985
2017-06-19,6549333
2017-06-20,7438714
2017-06-21,4923215
2017-06-22,7529786
2017-06-23,6445765
2017-06-26,6604111
2017-06-27,6996412
2017-06-28,6302468
2017-06-29,8221053
2017-06-30,5848527
2017-07-03,6305412
2017-07-05,17046730
2017-07-06,19324480
2017-07-07,14176921
2017-07-10,13820915
2017-07-11,11559391
2017-07-12,10346149
2017-07-13,8594457
2017-07-14,5625222
2017-07-17,9876904
2017-07-18,6373715
2017-07-19,6357026
2017-07-20,5166184
2017-07-21,4901607
2017-07-24,8637074
2017-07-25,6989209
2017-07-26,4820796
2017-07-27,8302405
2017-07-28,4880424
2017-07-31,8535130
2017-08-01,8303095
2017-08-02,13091487
2017-08-03,13535044
2017-08-04,9268926
2017-08-07,6324492
2017-08-08,7449850
2017-08-09,6892097
2017-08-10,7092859
2017-08-11,4365791
2017-08-14,4519191
2017-08-15,3085091
2017-08-16,3413779
2017-08-17,5027665
2017-08-18,5408193
2017-08-21,6495436
2017-08-22,4321963
2017-08-23,4954513
2017-08-24,4584684
2017-08-25,3483960
2017-08-28,3763963
2017-08-29,4073679
2017-08-30,3412947
2017-08-31,4072792
2017-09-01,3049547
2017-09-05,3848389
2017-09-06,4091348
2017-09-07,4239220
2017-09-08,3263511
2017-09-11,7667069
2017-09-12,5972908
2017-09-13,4185232
2017-09-14,7202537
2017-09-15,5420494
2017-09-18,7187976
2017-09-19,6451882
2017-09-20,4919056
2017-09-21,4618199
2017-09-22,8159432
2017-09-25,7605947
2017-09-26,7156269
2017-09-27,6060336
2017-09-28,5319627
2017-09-29,5107092
2017-10-02,5286770
2017-10-03,10153610
2017-10-04,8163550
2017-10-05,4171672
2017-10-06,4297482
2017-10-09,7493648
2017-10-10,6978509
2017-10-11,4500839
2017-10-12,4087056
2017-10-13,3540531
2017-10-16,5375492
2017-10-17,3293343
2017-10-18,4939071
2017-10-19,5061852
2017-10-20,4930390
2017-10-23,5747357
2017-10-24,4491673
2017-10-25,8594097
2017-10-26,5023496
2017-10-27,6979705
2017-10-30,4254374
2017-10-31,5672358
2017-11-01,8457338
2017-11-02,19791399
2017-11-03,8893991
2017-11-06,6486008
2017-11-07,5294273
2017-11-08,4725267
2017-11-09,5447146
2017-11-10,4625428
2017-11-13,7584937
2017-11-14,5676087
2017-11-15,5978665
2017-11-16,5822072
2017-11-17,13735140
2017-11-20,8247641
2017-11-21,7261273
2017-11-22,4917646
2017-11-24,3244062
2017-11-27,4555890
2017-11-28,4949500
2017-11-29,8767389
2017-11-30,4351595
2017-12-01,4292868
2017-12-04,5835135
2017-12-05,4646516
2017-12-06,7195354
2017-12-07,4780597
2017-12-08,3468455
2017-12-11,7937981
2017-12-12,8733201
2017-12-13,6221472
2017-12-14,5799927
2017-12-15,6933195
2017-12-18,5476167
2017-12-19,6824972
2017-12-20,5953812
2017-12-21,4385234
2017-12-22,4215815
2017-12-26,4378409
2017-12-27,4712119
2017-12-28,4316356
2017-12-29,3777152
2018-01-02,4352254
2018-01-03,4521535
2018-01-04,9946333
2018-01-05,4591180
2018-01-08,9859436
2018-01-09,7146644
2018-01-10,4309934
2018-01-11,6645496
2018-01-12,4825055
2018-01-16,6474268
2018-01-17,7103517
2018-01-18,5685850
2018-01-19,4888300
2018-01-22,6210367
2018-01-23,5465420
2018-01-24,5287483
2018-01-25,6740304
2018-01-26,4539353
2018-01-29,4747157
2018-01-30,4717697
2018-01-31,6214064
2018-02-01,4197691
2018-02-02,3704833
2018-02-05,4464143
2018-02-06,5088434
2018-02-07,6969252
2018-02-08,10314570
2018-02-09,12933708
2018-02-12,6227817
2018-02-13,4560230
2018-02-14,3950743
2018-02-15,5912928
2018-02-16,5642647
2018-02-20,4009443
2018-02-21,3219655
2018-02-22,6969821
2018-02-23,5817398
2018-02-26,4339992
2018-02-27,4797423
2018-02-28,6069654
2018-03-01,6885613
2018-03-02,5092830
2018-03-05,3823769
2018-03-06,4285752
2018-03-07,5007298
2018-03-08,3566251
2018-03-09,5506765
2018-03-12,8264051
2018-03-13,5965811
2018-03-14,7967371
2018-03-15,6564819
2018-03-16,6117279
2018-03-19,7484308
2018-03-20,4764292
2018-03-21,5958423
2018-03-22,4939765
2018-03-23,6654893
2018-03-26,8375199
2018-03-27,13872060
2018-03-28,21001436
2018-03-29,15170784
2018-04-02,16114005
2018-04-03,18844377
2018-04-04,19896750
2018-04-05,19121099
2018-04-06,13520287
2018-04-09,10249798
2018-04-10,11024260
2018-04-11,7482959
2018-04-12,7608768
2018-04-13,7327216
2018-04-16,6338501
2018-04-17,7000023
2018-04-18,6557720
2018-04-19,6090599
2018-04-20,5627928
2018-04-23,4893378
2018-04-24,5685308
2018-04-25,4013570
2018-04-26,4356022
2018-04-27,4364635
2018-04-30,4228172
2018-05-01,4625598
2018-05-02,8970360
2018-05-03,17352128
2018-05-04,8569370
2018-05-07,8678216
2018-05-08,5930000
2018-05-09,5727359
2018-05-10,5651579
2018-05-11,4679643
2018-05-14,7286797
2018-05-15,9519107
2018-05-16,5674013
2018-05-17,4420612
2018-05-18,7251879
2018-05-21,9182590
2018-05-22,8945775
2018-05-23,5985046
2018-05-24,4176708
2018-05-25,3875090
2018-05-29,5666640
2018-05-30,7489701
2018-05-31,5919733
2018-06-01,5424380
2018-06-04,4797805
2018-06-05,5995151
2018-06-06,18767307
2018-06-07,14345258
2018-06-08,8205202
2018-06-11,13183494
2018-06-12,22347403
2018-06-13,9469815
2018-06-14,10981040
2018-06-15,10848269
2018-06-18,12073251
2018-06-19,12761913
2018-06-20,8383672
2018-06-21,7967153
2018-06-22,10266080
2018-06-25,6931299
2018-06-26,7452501
2018-06-27,8333720
2018-06-28,8397999
2018-06-29,6492403
2018-07-02,18759806
2018-07-03,12282666
2018-07-05,17476353
2018-07-06,8865452
2018-07-09,7596767
2018-07-10,9471516
2018-07-11,4884086
2018-07-12,5721177
2018-07-13,5875781
2018-07-16,7818654
2018-07-17,6996252
2018-07-18,5624221
2018-07-19,5915340
2018-07-20,5166546
2018-07-23,10992949
2018-07-24,9590775
2018-07-25,7094173
2018-07-26,4630521
2018-07-27,5703338
2018-07-30,6814064
2018-07-31,5076926
2018-08-01,10129450
2018-08-02,23214945
2018-08-03,13656502
2018-08-06,8564341
2018-08-07,30875753
2018-08-08,24571187
2018-08-09,17183797
2018-08-10,11552052
2018-08-13,10463872
2018-08-14,6986441
2018-08-15,9101258
2018-08-16,6064034
2018-08-17,18958591
2018-08-20,17402322
2018-08-21,13172255
2018-08-22,5945950
2018-08-23,5147296
2018-08-24,3602564
2018-08-27,13079278
2018-08-28,7649084
2018-08-29,7447407
2018-08-30,7216721
2018-08-31,5375120
2018-09-04,8350468
2018-09-05,7720836
2018-09-06,7480776
2018-09-07,22491925
2018-09-10,14283528
2018-09-11,9169988
2018-09-12,10015429
2018-09-13,6340336
2018-09-14,6765626
2018-09-17,6887590
2018-09-18,16547520
2018-09-19,8294908
2018-09-20,7349414
2018-09-21,5050488
2018-09-24,4842955
2018-09-25,4481738
2018-09-26,7843209
2018-09-27,8509084
2018-09-28,33649680
2018-10-01,21777603
2018-10-02,11743533
2018-10-03,7994987
2018-10-04,9814201
2018-10-05,17944535
2018-10-08,13472679
2018-10-09,12060595
2018-10-10,12815279
2018-10-11,8167736
2018-10-12,7201420
2018-10-15,6199978
2018-10-16,9526399
2018-10-17,8655569
2018-10-18,5421197
2018-10-19,9375548
2018-10-22,5600253
2018-10-23,19027750
2018-10-24,20058258
2018-10-25,20840701
2018-10-26,27425573
2018-10-29,14486031
2018-10-30,9126705
2018-10-31,7624363
2018-11-01,8000146
2018-11-02,7807986
2018-11-05,7831063
2018-11-06,6762895
2018-11-07,7374516
2018-11-08,7090669
2018-11-09,5098851
2018-11-12,6941524
2018-11-13,5448607
2018-11-14,5040292
2018-11-15,4625723
2018-11-16,7206185
2018-11-19,9708865
2018-11-20,8004723
2018-11-21,4686817
2018-11-23,4202650
2018-11-26,7992134
2018-11-27,6358312
2018-11-28,4127582
2018-11-29,3080723
2018-11-30,5628900
2018-12-03,8306519
2018-12-04,8461961
2018-12-06,7842523
2018-12-07,11511193
2018-12-10,6613462
2018-12-11,6308764
2018-12-12,5027057
2018-12-13,7365862
2018-12-14,6337552
2018-12-17,7674022
2018-12-18,7099994
2018-12-19,8274196
2018-12-20,9071858
2018-12-21,8016816
2018-12-24,5559907
2018-12-26,8163139
2018-12-27,8575134
2018-12-28,9939011
2018-12-31,6302332
2019-01-02,11658638
2019-01-03,6965198
2019-01-04,7394118
2019-01-07,7551218
2019-01-08,7008511
2019-01-09,5432940
2019-01-10,6056365
2019-01-11,5039047
2019-01-14,5247285
2019-01-15,6056600
2019-01-16,4691748
2019-01-17,3676740
2019-01-18,24150739
2019-01-22,12066766
2019-01-23,12530030
2019-01-24,8012171
2019-01-25,7258071
2019-01-28,6423272
2019-01-29,4621687
2019-01-30,11250310
2019-01-31,12569273
2019-02-01,7283453
2019-02-04,7352082
2019-02-05,6742766
2019-02-06,5038556
2019-02-07,6520604
2019-02-08,5844207
2019-02-11,7129726
2019-02-12,5517570
2019-02-13,5141612
2019-02-14,5200832
2019-02-15,3904947
2019-02-19,4168451
2019-02-20,7142109
2019-02-21,8909181
2019-02-22,5740558
2019-02-25,6626535
2019-02-26,8582535
2019-02-27,11183898
2019-02-28,10520651
2019-03-01,22911354
2019-03-04,17096854
2019-03-05,18764778
2019-03-06,10335511
2019-03-07,9442482
2019-03-08,8819615
2019-03-11,7392269
2019-03-12,7504128
2019-03-13,6844732
2019-03-14,7103439
2019-03-15,14785560
2019-03-18,10281001
2019-03-19,11800628
2019-03-20,6908239
2019-03-21,5947111
2019-03-22,8745608
2019-03-25,10215028
2019-03-26,7350948
2019-03-27,8779184
2019-03-28,6774084
2019-03-29,5991338
2019-04-01,8110431
2019-04-02,5478933
2019-04-03,7929880
2019-04-04,23720781
2019-04-05,13038245
2019-04-08,10410438
2019-04-09,5904043
2019-04-10,7061329
2019-04-11,9835915
2019-04-12,6745966
2019-04-15,10038569
2019-04-16,7272945
2019-04-17,5126478
2019-04-18,5876325
2019-04-22,12147124
2019-04-23,10943859
2019-04-24,10727472
2019-04-25,21849361
2019-04-26,22360764
2019-04-29,16714518
2019-04-30,9464661
2019-05-01,10704386
2019-05-02,18159334
2019-05-03,23706820
2019-05-06,10833926
2019-05-07,10131395
2019-05-08,6176432
2019-05-09,6711388
2019-05-10,7008352
2019-05-13,10834826
2019-05-14,7252411
2019-05-15,7295974
2019-05-16,7483289
2019-05-17,17786739
2019-05-20,20526280
2019-05-21,18003943
2019-05-22,18685266
2019-05-23,26547248
2019-05-24,14136627
2019-05-28,10312926
2019-05-29,11968634
2019-05-30,7926498
2019-05-31,10406756
2019-06-03,13064401
2019-06-04,13807577
2019-06-05,13510795
2019-06-06,20242204
2019-06-07,16003520
2019-06-10,10585066
2019-06-11,11653535
2019-06-12,15197599
2019-06-13,8168290
2019-06-14,7433420
2019-06-17,12316831
2019-06-18,12715835
2019-06-19,6575132
2019-06-20,11863456
2019-06-21,8202109
2019-06-24,5750769
2019-06-25,6182093
2019-06-26,8507229
2019-06-27,6339725
2019-06-28,6851381
2019-07-01,8237994
2019-07-02,9259049
2019-07-03,14201164
2019-07-05,7065754
2019-07-08,5880556
2019-07-09,6190833
2019-07-10,9145757
2019-07-11,7514457
2019-07-12,9200507
2019-07-15,11000113
2019-07-16,8148986
2019-07-17,9764714
2019-07-18,4764476
2019-07-19,7048425
2019-07-22,6846270
2019-07-23,5023115
2019-07-24,11072876
2019-07-25,22418330
2019-07-26,10027738
2019-07-29,9273352
2019-07-30,8109042
2019-07-31,9178206
2019-08-01,8259535
2019-08-02,6136503
2019-08-05,7028276
2019-08-06,5564199
2019-08-07,4776499
2019-08-08,5274368
2019-08-09,3898243
2019-08-12,4663936
2019-08-13,4869016
2019-08-14,9562589
2019-08-15,8231972
2019-08-16,5207396
2019-08-19,5311760
2019-08-20,4170526
2019-08-21,7799763
2019-08-22,6564980
2019-08-23,8559701
2019-08-26,5054412
2019-08-27,5420740
2019-08-28,3238637
2019-08-29,5183123
2019-08-30,9327809
2019-09-03,5360565
2019-09-04,5768710
2019-09-05,7403319
2019-09-06,4189371
2019-09-09,4802685
2019-09-10,4883731
2019-09-11,10042778
2019-09-12,8581206
2019-09-13,5313137
2019-09-16,4728095
2019-09-17,3946907
2019-09-18,4228097
2019-09-19,4883145
2019-09-20,6506264
2019-09-23,4391640
2019-09-24,12941157
2019-09-25,9444319
2019-09-26,12078831
2019-09-27,11123205
2019-09-30,5946175
2019-10-01,6196281
2019-10-02,6256570
2019-10-03,15137756
2019-10-04,8021209
2019-10-07,8086975
2019-10-08,8702335
2019-10-09,6935048
2019-10-10,6313430
2019-10-11,8488178
2019-10-14,10226894
2019-10-15,6479449
2019-10-16,6704294
2019-10-17,4779036
2019-10-18,5753679
2019-10-21,5108112
2019-10-22,4625089
2019-10-23,11216164
2019-10-24,29819201
2019-10-25,30006091
2019-10-28,18870289
2019-10-29,12684269
2019-10-30,9641837
2019-10-31,5066952
2019-11-01,6383928
2019-11-04,8787032
2019-11-05,6943430
2019-11-06,7940948
2019-11-07,14467352
2019-11-08,6074233
2019-11-11,9993708
2019-11-12,7359377
2019-11-13,8467879
2019-11-14,6471715
2019-11-15,4812571
2019-11-18,4408501
2019-11-19,7736092
2019-11-20,6733971
2019-11-21,6110019
2019-11-22,16870628
2019-11-25,12345759
2019-11-26,7956254
2019-11-27,5563469
2019-11-29,2465634
2019-12-02,6081980
2019-12-03,6613477
2019-12-04,5536265
2019-12-05,3736973
2019-12-06,7618930
2019-12-09,9040218
2019-12-10,8839969
2019-12-11,6919169
2019-12-12,7776206
2019-12-13,6489077
2019-12-16,18220955
2019-12-17,8503790
2019-12-18,14136416
2019-12-19,18120343
2019-12-20,14785224
2019-12-23,13332845
2019-12-24,8054735
2019-12-26,10648300
2019-12-27,9956844
2019-12-30,12601266
2019-12-31,10292456
2020-01-02,9558401
2020-01-03,17794739
2020-01-06,10157497
2020-01-07,18209134
2020-01-08,31199419
2020-01-09,28463217
2020-01-10,12976826
2020-01-13,26634548
2020-01-14,29061407
2020-01-15,17368828
2020-01-16,21736645
2020-01-17,13629082
2020-01-21,17803509
2020-01-22,31369026
2020-01-23,19651039
2020-01-24,14353599
2020-01-27,13608084
2020-01-28,11788501
2020-01-29,18216679
2020-01-30,29005698
2020-01-31,15719293
2020-02-03,47233508
2020-02-04,60938837
2020-02-05,48423925
2020-02-06,39880779
2020-02-07,17063545
2020-02-10,24689174
2020-02-11,11697486
2020-02-12,12022481
2020-02-13,26289361
2020-02-14,15693731
2020-02-18,16698378
2020-02-19,25422995
2020-02-20,17634909
2020-02-21,14339464
2020-02-24,15192165
2020-02-25,17290504
2020-02-26,14153844
2020-02-27,24277172
2020-02-28,24564186
2020-03-02,20195003
2020-03-03,25784028
2020-03-04,15048989
2020-03-05,10852667
2020-03-06,12662928
2020-03-09,17073756
2020-03-10,15594471
2020-03-11,13413616
2020-03-12,18909091
2020-03-13,22640271
2020-03-16,20489478
2020-03-17,23994619
2020-03-18,23786165
2020-03-19,30195486
2020-03-20,28285547
2020-03-23,16454545
2020-03-24,22895164
2020-03-25,21222797
2020-03-26,17422078
2020-03-27,14377406
2020-03-30,11998081
2020-03-31,17771508
2020-04-01,13353201
2020-04-02,19858479
2020-04-03,22562075
2020-04-06,14901864
2020-04-07,17919795
2020-04-08,12656032
2020-04-09,13650027
2020-04-13,22475429
2020-04-14,30576567
2020-04-15,23577034
2020-04-16,20657870
2020-04-17,13128248
2020-04-20,14746388
2020-04-21,20209118
2020-04-22,14224849
2020-04-23,13236725
2020-04-24,13237623
2020-04-27,20681445
2020-04-28,15221970
2020-04-29,16216002
2020-04-30,28471888
2020-05-01,32531828
2020-05-04,19237123
2020-05-05,16991689
2020-05-06,11123232
2020-05-07,11527696
2020-05-08,16130115
2020-05-11,16519605
2020-05-12,15906920
2020-05-13,19065502
2020-05-14,13682207
2020-05-15,10518431
2020-05-18,11698101
2020-05-19,9636534
2020-05-20,7309279
2020-05-21,12254596
2020-05-22,9987484
2020-05-26,8089747
2020-05-27,11549532
2020-05-28,7275778
2020-05-29,11812501
2020-06-01,15085326
2020-06-02,13565613
2020-06-03,7949471
2020-06-04,8887725
2020-06-05,7811920
2020-06-08,14174738
2020-06-09,11388164
2020-06-10,18563427
2020-06-11,15916488
2020-06-12,16763373
2020-06-15,15697187
2020-06-16,14051099
2020-06-17,9890816
2020-06-18,9751946
2020-06-19,8679758
2020-06-22,6362353
2020-06-23,6365280
2020-06-24,10959597
2020-06-25,9254552
2020-06-26,8854917
2020-06-29,9026407
2020-06-30,16918525
2020-07-01,13326912
2020-07-02,17250145
2020-07-06,20569883
2020-07-07,21489671
2020-07-08,16311327
2020-07-09,11717612
2020-07-10,23337586
2020-07-13,38985399
2020-07-14,23418163
2020-07-15,16367845
2020-07-16,14300810
2020-07-17,9329981
2020-07-20,17121383
2020-07-21,16157294
2020-07-22,14161092
2020-07-23,24328518
2020-07-24,19396645
2020-07-27,16048686
2020-07-28,15808723
2020-07-29,9426906
2020-07-30,7621048
2020-07-31,12246975
2020-08-03,8809354
2020-08-04,8414994
2020-08-05,4978018
2020-08-06,5992316
2020-08-07,8896425
2020-08-10,7522269
2020-08-11,8625841
2020-08-12,21898861
2020-08-13,20425340
2020-08-14,12577621
2020-08-17,20242342
2020-08-18,16474508
2020-08-19,12205343
2020-08-20,20611822
2020-08-21,21489583
2020-08-24,20063646
2020-08-25,10658901
2020-08-26,14239393
2020-08-27,23693057
2020-08-28,20081193
2020-08-31,118374529
2020-09-01,90119497
2020-09-02,96176239
2020-09-03,87596156
2020-09-04,110322047
2020-09-08,115465815
2020-09-09,79465849
2020-09-10,84930720
2020-09-11,60717537
2020-09-14,83020696
2020-09-15,97298314
2020-09-16,72546850
